AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Positive,Negative,Recommendations,Average playtime forever,Median playtime forever,Developers,Publishers,Categories,Genres,Steam score,Lower,Upper,Earnings Range
510510,WWE 2K17,"Feb 7, 2017",200000 - 500000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic']",61,0,1097,608,1047,1620,1907,"Visual Concepts,Yuke's Co., LTD",2K,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play on TV,Remote Play Together","Simulation,Sports",64,200000,500000,"(0.0, 0.0)"
320820,Toren,"May 11, 2015",100000 - 200000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil']",57,0,822,466,917,213,242,Swordtales,Versus Evil,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Adventure,Indie",64,100000,200000,"(999000.0, 1998000.0)"
410380,HEX: Shards of Fate,"Apr 19, 2016",200000 - 500000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']",87,0,1097,646,0,1198,99,Hex Entertainment,Hex Entertainment,"Single-player,Multi-player,PvP,Online PvP,Steam Trading Cards,In-App Purchases","Adventure,Free to Play,RPG,Strategy",63,200000,500000,"(0.0, 0.0)"
46560,Robin Hood: The Legend of Sherwood,"Aug 26, 2011",100000 - 200000,7.99,"['English', 'French', 'German', 'Spanish - Spain']",80,0,802,467,981,25,29,Spellbound,Microids,Single-player,Strategy,63,100000,200000,"(799000.0, 1598000.0)"
495910,Dungeon Fighter Online,"Aug 9, 2016",500000 - 1000000,0.0,['English'],78,0,2987,1758,0,1361,256,Neople,Neople,"Multi-player,MMO,PvP,Online PvP,Steam Achievements,Steam Trading Cards","Action,Adventure,Free to Play,Massively Multiplayer,RPG",63,500000,1000000,"(0.0, 0.0)"
209650,Call of Duty®: Advanced Warfare - Gold Edition,"Nov 3, 2014",500000 - 1000000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",78,0,14813,8585,9112,544,395,"Sledgehammer Games,Raven Software",Activision,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV",Action,63,500000,1000000,"(29995000.0, 59990000.0)"
611660,Fallout 4 VR,"Dec 11, 2017",500000 - 1000000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Traditional Chinese']",78,0,4150,2450,4177,229,192,Bethesda Game Studios,Bethesda Softworks,"Single-player,VR Support,SteamVR Collectibles",RPG,63,500000,1000000,"(29995000.0, 59990000.0)"
388520,Call of Duty®: Black Ops III,"Nov 5, 2015",0 - 20000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",73,0,38969,23378,76659,0,0,"Treyarch,Aspyr (Mac)","Activision,Aspyr (Mac)","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure",63,0,20000,"(0.0, 1199800.0)"
865610,Backbone,"Jun 8, 2021",50000 - 100000,24.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",72,0,901,534,1243,298,414,Eggnut,Raw Fury,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Indie",63,50000,100000,"(1249500.0, 2499000.0)"
446790,Diluvion: Resubmerged,"Feb 2, 2017",100000 - 200000,19.99,"['English', 'French', 'German', 'Russian', 'Polish', 'Hungarian', 'Japanese', 'Simplified Chinese']",66,0,651,383,946,212,358,Arachnid Games,Good Shepherd Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG",63,100000,200000,"(1998999.9999999998, 3997999.9999999995)"
907650,Stronghold: Warlords,"Mar 9, 2021",100000 - 200000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Turkish', 'Portuguese - Brazil', 'Traditional Chinese', 'Thai', 'Vietnamese']",65,0,2164,1252,2786,746,1129,FireFly Studios,FireFly Studios,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Simulation,Strategy",63,100000,200000,"(999000.0, 1998000.0)"
359900,The Incredible Adventures of Van Helsing III,"May 22, 2015",200000 - 500000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Hungarian', 'Polish', 'Portuguese', 'Russian']",64,0,695,410,966,165,210,NeocoreGames,NeocoreGames,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV","Action,Adventure,Indie,RPG",63,200000,500000,"(2998000.0, 7495000.0)"
638070,Murderous Pursuits,"Apr 26, 2018",1000000 - 2000000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Korean', 'Simplified Chinese']",63,0,1743,1007,344,1177,305,Blazing Griffin,Blazing Griffin,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats,Steam Leaderboards","Action,Indie,Simulation,Strategy",63,1000000,2000000,"(9990000.0, 19980000.0)"
286570,F1 2015,"Jul 9, 2015",2000000 - 5000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Polish', 'Russian']",61,0,5383,3165,1280,332,349,"Codemasters,Feral Interactive (Linux)","Codemasters,Feral Interactive (Linux)","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Racing,Sports",63,2000000,5000000,"(0.0, 0.0)"
706020,Fade to Silence,"Apr 30, 2019",50000 - 100000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Simplified Chinese']",57,0,724,420,888,793,793,Black Forest Games,THQ Nordic,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV",RPG,63,50000,100000,"(1499500.0, 2999000.0)"
298260,Only If,"Jul 25, 2014",500000 - 1000000,0.0,['English'],39,0,3768,2215,0,22,12,Creability,Creability,"Single-player,Steam Achievements","Adventure,Free to Play,Indie",63,500000,1000000,"(0.0, 0.0)"
592580,PRO EVOLUTION SOCCER 2018,"Sep 13, 2017",50000 - 100000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Greek', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']",81,0,2513,1543,1365,5759,7775,"Konami Digital Entertainment Co., Ltd.",Konami Digital Entertainment,"Single-player,Multi-player,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Full controller support,In-App Purchases",Sports,62,50000,100000,"(0.0, 0.0)"
209660,Call of Duty®: Advanced Warfare - Gold Edition,"Nov 3, 2014",1000000 - 2000000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",78,0,13493,8403,9112,1516,735,"Sledgehammer Games,Raven Software",Activision,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV",Action,62,1000000,2000000,"(59990000.0, 119980000.0)"
217690,Anna - Extended Edition,"Apr 12, 2013",100000 - 200000,9.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Turkish', 'Polish']",75,0,938,569,908,93,116,Dreampainters,Kalypso Media Digital,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie",62,100000,200000,"(999000.0, 1998000.0)"
619780,The Swords of Ditto: Mormo's Curse,"Apr 24, 2018",100000 - 200000,14.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",74,0,1315,799,1666,210,263,onebitbeyond,Devolver Digital,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie,RPG",62,100000,200000,"(1499000.0, 2998000.0)"
378660,Blues and Bullets,"Jul 22, 2015",100000 - 200000,4.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Hungarian', 'Simplified Chinese', 'Turkish', 'Ukrainian', 'Polish']",73,0,847,511,1097,159,194,A Crowd of Monsters,A Crowd of Monsters,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV",Adventure,62,100000,200000,"(499000.0, 998000.0)"
548570,RAGE 2,"May 13, 2019",500000 - 1000000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Latin America']",73,0,8952,5603,12510,636,483,"id Software,Avalanche Studios",Bethesda Softworks,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud",Action,62,500000,1000000,"(19995000.0, 39990000.0)"
366842,Call of Duty®: Black Ops III,"Nov 5, 2015",0 - 20000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",73,0,38921,23371,76744,0,0,"Treyarch,Aspyr (Mac)","Activision,Aspyr (Mac)","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure",62,0,20000,"(0.0, 1199800.0)"
22350,BRINK,"May 9, 2011",1000000 - 2000000,0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",70,0,4483,2752,1862,276,54,Splash Damage,Bethesda Softworks,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Free to Play",62,1000000,2000000,"(0.0, 0.0)"
255070,Abyss Odyssey,"Jul 15, 2014",200000 - 500000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",69,0,1520,915,1208,175,169,ACE Team,SEGA,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together","Action,Adventure,Indie",62,200000,500000,"(2998000.0, 7495000.0)"
493840,Marvel vs. Capcom: Infinite,"Sep 19, 2017",100000 - 200000,39.99,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese']",69,0,1422,863,1525,309,290,Capcom,Capcom,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,In-App Purchases,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV",Action,62,100000,200000,"(3999000.0, 7998000.0)"
340170,FINAL FANTASY TYPE-0™ HD,"Aug 18, 2015",200000 - 500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",69,0,1718,1064,2258,949,645,Square Enix,Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,RPG",62,200000,500000,"(5998000.0, 14995000.0)"
394230,Battleborn,"May 3, 2016",1000000 - 2000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Russian']",69,0,5992,3694,3295,426,186,Gearbox Software,2K,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV",Action,62,1000000,2000000,"(0.0, 0.0)"
249650,Blackguards,"Jan 22, 2014",500000 - 1000000,0.99,"['English', 'German', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Italian', 'Japanese', 'Korean', 'Czech', 'Turkish', 'Polish', 'Simplified Chinese']",68,0,2122,1301,2599,538,267,Daedalic Entertainment,Daedalic Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Indie,RPG,Strategy",62,500000,1000000,"(495000.0, 990000.0)"
28000,Kane & Lynch 2: Dog Days,"Aug 17, 2010",500000 - 1000000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",66,0,4748,2863,5205,193,107,IO Interactive,Square Enix,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Leaderboards",Action,62,500000,1000000,"(4995000.0, 9990000.0)"
43000,Front Mission Evolved,"Sep 28, 2010",200000 - 500000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",63,0,624,383,563,220,354,Double Helix Games,Square Enix,"Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Leaderboards",Action,62,200000,500000,"(1998000.0, 4995000.0)"
537450,ReCore: Definitive Edition,"Sep 14, 2018",100000 - 200000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",58,0,680,413,895,518,735,"Armature Studio, LLC,Comcept",Xbox Game Studios,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud","Action,Adventure",62,100000,200000,"(1998999.9999999998, 3997999.9999999995)"
637100,Sonic Forces,"Nov 7, 2017",200000 - 500000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",56,0,3761,2306,4701,520,234,"Sonic Team,Hardlight",SEGA,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Adventure",62,200000,500000,"(7998000.0, 19995000.0)"
7510,X-Blades,"Apr 30, 2009",500000 - 1000000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",54,0,1860,1149,954,291,339,Gaijin Entertainment,Topware Interactive,"Single-player,Steam Trading Cards,Partial Controller Support","Nudity,Violent,Action,Adventure,RPG",62,500000,1000000,"(4995000.0, 9990000.0)"
553260,Realpolitiks,"Feb 16, 2017",50000 - 100000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']",52,0,671,404,798,446,660,Jujubee S.A.,Fulqrum Publishing,"Single-player,Steam Achievements",Strategy,62,50000,100000,"(749500.0, 1499000.0)"
226560,Escape Dead Island,"Nov 18, 2014",100000 - 200000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Polish']",52,0,744,462,797,283,394,Fatshark,Deep Silver,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV",Adventure,62,100000,200000,"(1499000.0, 2998000.0)"
214700,Thirty Flights of Loving,"Aug 20, 2012",200000 - 500000,4.99,['English'],88,0,1031,662,1125,25,39,Blendo Games,Blendo Games,"Single-player,Commentary available","Adventure,Casual,Indie",61,200000,500000,"(998000.0, 2495000.0)"
7520,Two Worlds II HD,"Feb 3, 2011",500000 - 1000000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']",75,0,3774,2364,3509,370,414,Reality Pump Studios,"Topware Interactive, ACE","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Remote Play on TV",RPG,61,500000,1000000,"(9995000.0, 19990000.0)"
1036890,Shadow Warrior 3,"Mar 1, 2022",50000 - 100000,39.99,"['English', 'Polish', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",71,0,1455,913,1999,198,221,Flying Wild Hog,Devolver Digital,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure",61,50000,100000,"(1999500.0, 3999000.0)"
22362,BRINK,"May 9, 2011",0 - 20000,0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",70,0,3657,2383,1861,0,0,Splash Damage,Bethesda Softworks,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Free to Play",61,0,20000,"(0.0, 0.0)"
22360,BRINK,"May 9, 2011",0 - 20000,0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",70,0,3657,2384,1862,0,0,Splash Damage,Bethesda Softworks,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Free to Play",61,0,20000,"(0.0, 0.0)"
209160,Call of Duty®: Ghosts,"Mar 25, 2014",1000000 - 2000000,59.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",68,0,17030,10793,9170,503,296,Infinity Ward,Activision,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV",Action,61,1000000,2000000,"(59990000.0, 119980000.0)"
366910,The Long Journey Home,"May 30, 2017",100000 - 200000,0.99,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Polish']",68,0,1057,689,1195,160,200,Daedalic Studio West,Daedalic Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Indie,RPG,Simulation,Strategy",61,100000,200000,"(99000.0, 198000.0)"
517630,Just Cause 4 Reloaded,"Dec 4, 2018",500000 - 1000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Brazil', 'Russian', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Polish', 'Japanese']",68,0,14189,8983,15965,1048,608,Avalanche Studios,Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure",61,500000,1000000,"(0.0, 0.0)"
311260,The Guild 3,"Jun 14, 2022",100000 - 200000,29.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese']",67,0,3474,2218,5340,972,1152,"Purple Lamp,GolemLabs",THQ Nordic,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Cloud","RPG,Simulation,Strategy",61,100000,200000,"(2999000.0, 5998000.0)"
16720,Velvet Assassin,"May 1, 2009",200000 - 500000,4.99,"['English', 'French']",61,0,1435,908,1879,33,34,Replay Studios,Missing Link Games,"Single-player,Partial Controller Support",Action,61,200000,500000,"(998000.0, 2495000.0)"
32500,STAR WARS™: The Force Unleashed™ II,"Oct 26, 2010",1000000 - 2000000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Russian']",59,0,3535,2249,4371,277,249,Aspyr Studios,"LucasArts,Lucasfilm,Disney","Single-player,Partial Controller Support,Steam Cloud",Action,61,1000000,2000000,"(19990000.0, 39980000.0)"
